success,failure,stuck,success_percent,failure_percent,stuck_percent
9,24,1,0.2647,0.7059,0.0294
9,25,0,0.2647,0.7353,0.0
9,25,1,0.2571,0.7143,0.0286
9,25,2,0.25,0.6944,0.0556
9,25,3,0.2432,0.6757,0.0811
9,25,4,0.2368,0.6579,0.1053
9,26,3,0.2368,0.6842,0.0789
9,27,2,0.2368,0.7105,0.0526
9,28,1,0.2368,0.7368,0.0263
9,29,0,0.2368,0.7632,0.0
9,29,1,0.2308,0.7436,0.0256
9,29,2,0.225,0.725,0.05
9,29,3,0.2195,0.7073,0.0732
9,29,4,0.2143,0.6905,0.0952
9,29,5,0.2093,0.6744,0.1163
9,29,6,0.2045,0.6591,0.1364
9,29,7,0.2,0.6444,0.1556
9,29,8,0.1957,0.6304,0.1739
9,29,9,0.1915,0.617,0.1915
9,29,10,0.1875,0.6042,0.2083
9,30,10,0.1837,0.6122,0.2041
9,31,9,0.1837,0.6327,0.1837
9,32,8,0.1837,0.6531,0.1633
9,33,7,0.1837,0.6735,0.1429
9,34,6,0.1837,0.6939,0.1224
9,35,5,0.1837,0.7143,0.102
9,36,4,0.1837,0.7347,0.0816
9,37,3,0.1837,0.7551,0.0612
9,38,2,0.1837,0.7755,0.0408
9,39,1,0.1837,0.7959,0.0204
10,39,0,0.2041,0.7959,0.0
10,39,1,0.2,0.78,0.02
10,40,1,0.1961,0.7843,0.0196
10,40,2,0.1923,0.7692,0.0385
10,40,3,0.1887,0.7547,0.0566
10,41,2,0.1887,0.7736,0.0377
10,42,1,0.1887,0.7925,0.0189
10,43,0,0.1887,0.8113,0.0
10,43,1,0.1852,0.7963,0.0185
10,43,2,0.1818,0.7818,0.0364
10,43,3,0.1786,0.7679,0.0536
10,43,4,0.1754,0.7544,0.0702
10,43,5,0.1724,0.7414,0.0862
10,43,6,0.1695,0.7288,0.1017
10,43,7,0.1667,0.7167,0.1167
10,43,8,0.1639,0.7049,0.1311
10,43,9,0.1613,0.6935,0.1452
10,43,10,0.1587,0.6825,0.1587
10,43,11,0.1562,0.6719,0.1719
10,43,12,0.1538,0.6615,0.1846
10,43,13,0.1515,0.6515,0.197
10,43,14,0.1493,0.6418,0.209
10,44,13,0.1493,0.6567,0.194
10,45,12,0.1493,0.6716,0.1791
10,46,11,0.1493,0.6866,0.1642
10,47,10,0.1493,0.7015,0.1493
10,47,11,0.1471,0.6912,0.1618
10,48,10,0.1471,0.7059,0.1471
10,49,10,0.1449,0.7101,0.1449
10,50,9,0.1449,0.7246,0.1304
10,51,8,0.1449,0.7391,0.1159
11,51,7,0.1594,0.7391,0.1014
11,52,6,0.1594,0.7536,0.087
11,53,5,0.1594,0.7681,0.0725
11,54,4,0.1594,0.7826,0.058
11,55,3,0.1594,0.7971,0.0435
11,56,2,0.1594,0.8116,0.029
11,57,1,0.1594,0.8261,0.0145
11,58,0,0.1594,0.8406,0.0
11,58,1,0.1571,0.8286,0.0143
11,59,1,0.1549,0.831,0.0141
11,60,1,0.1528,0.8333,0.0139
11,61,1,0.1507,0.8356,0.0137
11,61,2,0.1486,0.8243,0.027
11,62,1,0.1486,0.8378,0.0135
11,63,0,0.1486,0.8514,0.0
11,64,0,0.1467,0.8533,0.0
11,65,0,0.1447,0.8553,0.0
12,65,0,0.1558,0.8442,0.0
12,65,1,0.1538,0.8333,0.0128
12,65,2,0.1519,0.8228,0.0253
12,65,3,0.15,0.8125,0.0375
12,65,4,0.1481,0.8025,0.0494
12,65,5,0.1463,0.7927,0.061
12,66,5,0.1446,0.7952,0.0602
13,66,4,0.1566,0.7952,0.0482
13,67,3,0.1566,0.8072,0.0361
13,68,2,0.1566,0.8193,0.0241
13,69,1,0.1566,0.8313,0.012
13,70,0,0.1566,0.8434,0.0
13,70,1,0.1548,0.8333,0.0119
13,71,1,0.1529,0.8353,0.0118
13,71,2,0.1512,0.8256,0.0233
13,71,3,0.1494,0.8161,0.0345
13,72,2,0.1494,0.8276,0.023
13,73,1,0.1494,0.8391,0.0115
13,74,0,0.1494,0.8506,0.0
13,74,1,0.1477,0.8409,0.0114
13,74,2,0.1461,0.8315,0.0225
13,74,3,0.1444,0.8222,0.0333
13,74,4,0.1429,0.8132,0.044
13,74,5,0.1413,0.8043,0.0543
13,74,6,0.1398,0.7957,0.0645
13,74,7,0.1383,0.7872,0.0745
13,74,8,0.1368,0.7789,0.0842
13,74,9,0.1354,0.7708,0.0938
13,74,10,0.134,0.7629,0.1031
13,74,11,0.1327,0.7551,0.1122
13,74,12,0.1313,0.7475,0.1212
13,75,11,0.1313,0.7576,0.1111
13,76,10,0.1313,0.7677,0.101
13,77,10,0.13,0.77,0.1
13,78,9,0.13,0.78,0.09
13,79,8,0.13,0.79,0.08
13,80,7,0.13,0.8,0.07
13,81,6,0.13,0.81,0.06
13,82,5,0.13,0.82,0.05
13,83,4,0.13,0.83,0.04
13,84,3,0.13,0.84,0.03
14,84,2,0.14,0.84,0.02
14,85,1,0.14,0.85,0.01
14,86,0,0.14,0.86,0.0
14,87,0,0.1386,0.8614,0.0
14,87,1,0.1373,0.8529,0.0098
15,87,0,0.1471,0.8529,0.0
15,87,1,0.1456,0.8447,0.0097
15,87,2,0.1442,0.8365,0.0192
16,87,1,0.1538,0.8365,0.0096
16,88,0,0.1538,0.8462,0.0
17,88,0,0.1619,0.8381,0.0
17,88,1,0.1604,0.8302,0.0094
17,88,2,0.1589,0.8224,0.0187
17,88,3,0.1574,0.8148,0.0278
17,89,2,0.1574,0.8241,0.0185
17,90,1,0.1574,0.8333,0.0093
18,90,0,0.1667,0.8333,0.0
19,90,0,0.1743,0.8257,0.0
19,90,1,0.1727,0.8182,0.0091
19,90,2,0.1712,0.8108,0.018
19,90,3,0.1696,0.8036,0.0268
19,91,2,0.1696,0.8125,0.0179
20,91,1,0.1786,0.8125,0.0089
20,92,0,0.1786,0.8214,0.0
20,92,1,0.177,0.8142,0.0088
20,92,2,0.1754,0.807,0.0175
20,93,1,0.1754,0.8158,0.0088
20,94,0,0.1754,0.8246,0.0
20,94,1,0.1739,0.8174,0.0087
20,95,0,0.1739,0.8261,0.0
20,95,1,0.1724,0.819,0.0086
20,95,2,0.1709,0.812,0.0171
20,95,3,0.1695,0.8051,0.0254
20,95,4,0.1681,0.7983,0.0336
20,96,3,0.1681,0.8067,0.0252
21,96,2,0.1765,0.8067,0.0168
21,97,1,0.1765,0.8151,0.0084
22,97,0,0.1849,0.8151,0.0
22,98,0,0.1833,0.8167,0.0
22,98,1,0.1818,0.8099,0.0083
22,98,2,0.1803,0.8033,0.0164
22,98,3,0.1789,0.7967,0.0244
22,98,4,0.1774,0.7903,0.0323
22,98,5,0.176,0.784,0.04
22,98,6,0.1746,0.7778,0.0476
22,98,7,0.1732,0.7717,0.0551
22,98,8,0.1719,0.7656,0.0625
22,98,9,0.1705,0.7597,0.0698
22,98,10,0.1692,0.7538,0.0769
22,98,11,0.1679,0.7481,0.084
22,98,12,0.1667,0.7424,0.0909
22,98,13,0.1654,0.7368,0.0977
22,98,14,0.1642,0.7313,0.1045
22,99,13,0.1642,0.7388,0.097
22,99,14,0.163,0.7333,0.1037
22,100,14,0.1618,0.7353,0.1029
22,100,15,0.1606,0.7299,0.1095
22,100,16,0.1594,0.7246,0.1159
22,100,17,0.1583,0.7194,0.1223
22,100,18,0.1571,0.7143,0.1286
22,100,19,0.156,0.7092,0.1348
22,101,18,0.156,0.7163,0.1277
22,101,19,0.1549,0.7113,0.1338
22,101,20,0.1538,0.7063,0.1399
22,101,21,0.1528,0.7014,0.1458
22,101,22,0.1517,0.6966,0.1517
22,101,23,0.1507,0.6918,0.1575
22,101,24,0.1497,0.6871,0.1633
22,101,25,0.1486,0.6824,0.1689
22,101,26,0.1477,0.6779,0.1745
22,102,25,0.1477,0.6846,0.1678
22,102,26,0.1467,0.68,0.1733
22,102,27,0.1457,0.6755,0.1788
22,102,28,0.1447,0.6711,0.1842
22,102,29,0.1438,0.6667,0.1895
22,103,29,0.1429,0.6688,0.1883
22,104,28,0.1429,0.6753,0.1818
22,105,27,0.1429,0.6818,0.1753
22,106,26,0.1429,0.6883,0.1688
22,107,25,0.1429,0.6948,0.1623
22,108,25,0.1419,0.6968,0.1613
22,109,24,0.1419,0.7032,0.1548
22,110,23,0.1419,0.7097,0.1484
22,111,22,0.1419,0.7161,0.1419
22,112,21,0.1419,0.7226,0.1355
22,113,20,0.1419,0.729,0.129
22,114,19,0.1419,0.7355,0.1226
22,115,18,0.1419,0.7419,0.1161
22,116,17,0.1419,0.7484,0.1097
22,117,16,0.1419,0.7548,0.1032
22,118,15,0.1419,0.7613,0.0968
22,119,14,0.1419,0.7677,0.0903
22,120,13,0.1419,0.7742,0.0839
22,121,12,0.1419,0.7806,0.0774
22,122,11,0.1419,0.7871,0.071
22,123,10,0.1419,0.7935,0.0645
22,124,9,0.1419,0.8,0.0581
22,125,8,0.1419,0.8065,0.0516
22,126,7,0.1419,0.8129,0.0452
22,127,6,0.1419,0.8194,0.0387
22,128,5,0.1419,0.8258,0.0323
22,129,4,0.1419,0.8323,0.0258
22,130,3,0.1419,0.8387,0.0194
22,131,2,0.1419,0.8452,0.0129
22,132,1,0.1419,0.8516,0.0065
22,133,0,0.1419,0.8581,0.0
22,133,1,0.141,0.8526,0.0064
22,134,1,0.1401,0.8535,0.0064
22,135,0,0.1401,0.8599,0.0
22,135,1,0.1392,0.8544,0.0063
22,136,1,0.1384,0.8553,0.0063
22,136,2,0.1375,0.85,0.0125
22,136,3,0.1366,0.8447,0.0186
22,136,4,0.1358,0.8395,0.0247
22,136,5,0.135,0.8344,0.0307
22,136,6,0.1341,0.8293,0.0366
22,136,7,0.1333,0.8242,0.0424
22,136,8,0.1325,0.8193,0.0482
22,136,9,0.1317,0.8144,0.0539
22,136,10,0.131,0.8095,0.0595
22,136,11,0.1302,0.8047,0.0651
22,136,12,0.1294,0.8,0.0706
22,136,13,0.1287,0.7953,0.076
22,136,14,0.1279,0.7907,0.0814
22,136,15,0.1272,0.7861,0.0867
22,136,16,0.1264,0.7816,0.092
22,136,17,0.1257,0.7771,0.0971
22,136,18,0.125,0.7727,0.1023
22,136,19,0.1243,0.7684,0.1073
22,137,19,0.1236,0.7697,0.1067
22,137,20,0.1229,0.7654,0.1117
22,138,19,0.1229,0.7709,0.1061
22,139,18,0.1229,0.7765,0.1006
22,140,17,0.1229,0.7821,0.095
22,141,16,0.1229,0.7877,0.0894
22,142,15,0.1229,0.7933,0.0838
22,143,14,0.1229,0.7989,0.0782
22,144,13,0.1229,0.8045,0.0726
22,145,12,0.1229,0.8101,0.067
22,146,11,0.1229,0.8156,0.0615
22,147,10,0.1229,0.8212,0.0559
22,148,9,0.1229,0.8268,0.0503
22,149,8,0.1229,0.8324,0.0447
22,150,7,0.1229,0.838,0.0391
22,151,6,0.1229,0.8436,0.0335
22,152,5,0.1229,0.8492,0.0279
22,153,4,0.1229,0.8547,0.0223
22,154,3,0.1229,0.8603,0.0168
22,155,2,0.1229,0.8659,0.0112
22,156,1,0.1229,0.8715,0.0056
22,157,0,0.1229,0.8771,0.0
22,158,0,0.1222,0.8778,0.0
22,159,0,0.1215,0.8785,0.0
22,160,0,0.1209,0.8791,0.0
22,161,0,0.1202,0.8798,0.0
22,161,1,0.1196,0.875,0.0054
22,161,2,0.1189,0.8703,0.0108
22,161,3,0.1183,0.8656,0.0161
22,161,4,0.1176,0.861,0.0214
22,161,5,0.117,0.8564,0.0266
22,161,6,0.1164,0.8519,0.0317
22,161,7,0.1158,0.8474,0.0368
22,161,8,0.1152,0.8429,0.0419
22,162,7,0.1152,0.8482,0.0366
22,162,8,0.1146,0.8438,0.0417
22,163,8,0.114,0.8446,0.0415
22,164,7,0.114,0.8497,0.0363
22,165,7,0.1134,0.8505,0.0361
22,166,6,0.1134,0.8557,0.0309
22,167,5,0.1134,0.8608,0.0258
22,168,5,0.1128,0.8615,0.0256
22,169,4,0.1128,0.8667,0.0205
22,170,3,0.1128,0.8718,0.0154
22,171,2,0.1128,0.8769,0.0103
22,172,1,0.1128,0.8821,0.0051
22,173,0,0.1128,0.8872,0.0
22,173,1,0.1122,0.8827,0.0051
22,173,2,0.1117,0.8782,0.0102
22,173,3,0.1111,0.8737,0.0152
22,173,4,0.1106,0.8693,0.0201
22,173,5,0.11,0.865,0.025
22,173,6,0.1095,0.8607,0.0299
22,174,5,0.1095,0.8657,0.0249
22,175,5,0.1089,0.8663,0.0248
22,176,4,0.1089,0.8713,0.0198
22,176,5,0.1084,0.867,0.0246
23,176,4,0.1133,0.867,0.0197
23,177,4,0.1127,0.8676,0.0196
23,178,3,0.1127,0.8725,0.0147
23,179,2,0.1127,0.8775,0.0098
23,180,1,0.1127,0.8824,0.0049
23,181,0,0.1127,0.8873,0.0
23,181,1,0.1122,0.8829,0.0049
23,182,1,0.1117,0.8835,0.0049
23,182,2,0.1111,0.8792,0.0097
23,182,3,0.1106,0.875,0.0144
23,182,4,0.11,0.8708,0.0191
23,182,5,0.1095,0.8667,0.0238
23,182,6,0.109,0.8626,0.0284
23,182,7,0.1085,0.8585,0.033
23,183,6,0.1085,0.8632,0.0283
23,184,5,0.1085,0.8679,0.0236
24,184,4,0.1132,0.8679,0.0189
24,185,3,0.1132,0.8726,0.0142
24,186,2,0.1132,0.8774,0.0094
24,187,1,0.1132,0.8821,0.0047
24,188,0,0.1132,0.8868,0.0
24,188,1,0.1127,0.8826,0.0047
24,189,1,0.1121,0.8832,0.0047
24,190,1,0.1116,0.8837,0.0047
24,191,0,0.1116,0.8884,0.0
24,192,0,0.1111,0.8889,0.0
24,192,1,0.1106,0.8848,0.0046
25,192,0,0.1152,0.8848,0.0
25,192,1,0.1147,0.8807,0.0046
26,192,1,0.1187,0.8767,0.0046
26,192,2,0.1182,0.8727,0.0091
26,192,3,0.1176,0.8688,0.0136
27,192,2,0.1222,0.8688,0.009
27,192,3,0.1216,0.8649,0.0135
28,192,2,0.1261,0.8649,0.009
29,192,1,0.1306,0.8649,0.0045
30,192,0,0.1351,0.8649,0.0
30,192,1,0.1345,0.861,0.0045
30,193,1,0.1339,0.8616,0.0045
30,194,0,0.1339,0.8661,0.0
30,194,1,0.1333,0.8622,0.0044
30,194,2,0.1327,0.8584,0.0088
31,194,1,0.1372,0.8584,0.0044
31,195,0,0.1372,0.8628,0.0
31,195,1,0.1366,0.859,0.0044
32,195,0,0.141,0.859,0.0
33,195,0,0.1447,0.8553,0.0
33,195,1,0.1441,0.8515,0.0044
34,195,0,0.1485,0.8515,0.0
35,195,0,0.1522,0.8478,0.0
35,195,1,0.1515,0.8442,0.0043
35,195,2,0.1509,0.8405,0.0086
35,195,3,0.1502,0.8369,0.0129
36,195,2,0.1545,0.8369,0.0086
36,196,1,0.1545,0.8412,0.0043
36,197,0,0.1545,0.8455,0.0
36,197,1,0.1538,0.8419,0.0043
36,197,2,0.1532,0.8383,0.0085
36,198,1,0.1532,0.8426,0.0043
37,198,0,0.1574,0.8426,0.0
37,198,1,0.1568,0.839,0.0042
37,198,2,0.1561,0.8354,0.0084
37,199,1,0.1561,0.8397,0.0042
38,199,0,0.1603,0.8397,0.0
38,199,1,0.1597,0.8361,0.0042
39,199,0,0.1639,0.8361,0.0
39,199,1,0.1632,0.8326,0.0042
39,199,2,0.1625,0.8292,0.0083
39,199,3,0.1618,0.8257,0.0124
39,199,4,0.1612,0.8223,0.0165
39,199,5,0.1605,0.8189,0.0206
39,199,6,0.1598,0.8156,0.0246
39,199,7,0.1592,0.8122,0.0286
39,200,6,0.1592,0.8163,0.0245
39,201,5,0.1592,0.8204,0.0204
39,202,4,0.1592,0.8245,0.0163
39,203,3,0.1592,0.8286,0.0122
40,203,2,0.1633,0.8286,0.0082
40,204,1,0.1633,0.8327,0.0041
40,205,0,0.1633,0.8367,0.0
40,205,1,0.1626,0.8333,0.0041
40,206,1,0.1619,0.834,0.004
40,206,2,0.1613,0.8306,0.0081
40,206,3,0.1606,0.8273,0.012
40,206,4,0.16,0.824,0.016
40,206,5,0.1594,0.8207,0.0199
40,206,6,0.1587,0.8175,0.0238
40,206,7,0.1581,0.8142,0.0277
40,206,8,0.1575,0.811,0.0315
40,207,7,0.1575,0.815,0.0276
40,208,6,0.1575,0.8189,0.0236
40,209,5,0.1575,0.8228,0.0197
40,210,5,0.1569,0.8235,0.0196
40,211,4,0.1569,0.8275,0.0157
40,212,3,0.1569,0.8314,0.0118
40,213,2,0.1569,0.8353,0.0078
40,214,1,0.1569,0.8392,0.0039
40,215,0,0.1569,0.8431,0.0
40,215,1,0.1562,0.8398,0.0039
40,216,1,0.1556,0.8405,0.0039
40,217,1,0.155,0.8411,0.0039
40,217,2,0.1544,0.8378,0.0077
40,217,3,0.1538,0.8346,0.0115
40,217,4,0.1533,0.8314,0.0153
40,217,5,0.1527,0.8282,0.0191
40,217,6,0.1521,0.8251,0.0228
40,217,7,0.1515,0.822,0.0265
40,218,6,0.1515,0.8258,0.0227
40,219,5,0.1515,0.8295,0.0189
40,220,4,0.1515,0.8333,0.0152
40,221,3,0.1515,0.8371,0.0114
40,222,2,0.1515,0.8409,0.0076
40,223,1,0.1515,0.8447,0.0038
40,224,0,0.1515,0.8485,0.0
40,224,1,0.1509,0.8453,0.0038
40,224,2,0.1504,0.8421,0.0075
40,225,2,0.1498,0.8427,0.0075
40,225,3,0.1493,0.8396,0.0112
40,225,4,0.1487,0.8364,0.0149
40,226,3,0.1487,0.8401,0.0112
40,227,2,0.1487,0.8439,0.0074
40,228,1,0.1487,0.8476,0.0037
40,229,0,0.1487,0.8513,0.0
40,229,1,0.1481,0.8481,0.0037
40,229,2,0.1476,0.845,0.0074
40,229,3,0.1471,0.8419,0.011
40,230,2,0.1471,0.8456,0.0074
40,231,1,0.1471,0.8493,0.0037
41,231,0,0.1507,0.8493,0.0
41,231,1,0.1502,0.8462,0.0037
41,231,2,0.1496,0.8431,0.0073
41,232,2,0.1491,0.8436,0.0073
41,232,3,0.1486,0.8406,0.0109
41,233,2,0.1486,0.8442,0.0072
41,234,1,0.1486,0.8478,0.0036
41,235,0,0.1486,0.8514,0.0
41,235,1,0.148,0.8484,0.0036
41,235,2,0.1475,0.8453,0.0072
42,235,1,0.1511,0.8453,0.0036
42,235,2,0.1505,0.8423,0.0072
43,235,2,0.1536,0.8393,0.0071
44,235,1,0.1571,0.8393,0.0036
44,236,0,0.1571,0.8429,0.0
44,236,1,0.1566,0.8399,0.0036
44,236,2,0.156,0.8369,0.0071
44,237,2,0.1555,0.8375,0.0071
44,237,3,0.1549,0.8345,0.0106
44,238,2,0.1549,0.838,0.007
44,239,1,0.1549,0.8415,0.0035
44,240,0,0.1549,0.8451,0.0
44,240,1,0.1544,0.8421,0.0035
44,240,2,0.1538,0.8392,0.007
44,240,3,0.1533,0.8362,0.0105
44,241,2,0.1533,0.8397,0.007
44,242,1,0.1533,0.8432,0.0035
45,242,0,0.1568,0.8432,0.0
45,242,1,0.1562,0.8403,0.0035
45,242,2,0.1557,0.8374,0.0069
45,242,3,0.1552,0.8345,0.0103
46,242,2,0.1586,0.8345,0.0069
46,243,1,0.1586,0.8379,0.0034
46,244,0,0.1586,0.8414,0.0
46,244,1,0.1581,0.8385,0.0034
46,245,0,0.1581,0.8419,0.0
46,245,1,0.1575,0.839,0.0034
47,245,1,0.1604,0.8362,0.0034
48,245,0,0.1638,0.8362,0.0
48,245,1,0.1633,0.8333,0.0034
48,245,2,0.1627,0.8305,0.0068
48,245,3,0.1622,0.8277,0.0101
48,246,2,0.1622,0.8311,0.0068
49,246,1,0.1655,0.8311,0.0034
49,247,0,0.1655,0.8345,0.0
49,247,1,0.165,0.8316,0.0034
49,247,2,0.1644,0.8289,0.0067
49,247,3,0.1639,0.8261,0.01
49,248,2,0.1639,0.8294,0.0067
50,248,1,0.1672,0.8294,0.0033
50,249,0,0.1672,0.8328,0.0
50,249,1,0.1667,0.83,0.0033
50,249,2,0.1661,0.8272,0.0066
50,249,3,0.1656,0.8245,0.0099
50,249,4,0.165,0.8218,0.0132
50,249,5,0.1645,0.8191,0.0164
50,249,6,0.1639,0.8164,0.0197
50,249,7,0.1634,0.8137,0.0229
50,249,8,0.1629,0.8111,0.0261
50,249,9,0.1623,0.8084,0.0292
50,249,10,0.1618,0.8058,0.0324
50,249,11,0.1613,0.8032,0.0355
50,249,12,0.1608,0.8006,0.0386
50,249,13,0.1603,0.7981,0.0417
50,250,12,0.1603,0.8013,0.0385
50,251,11,0.1603,0.8045,0.0353
50,252,10,0.1603,0.8077,0.0321
50,253,9,0.1603,0.8109,0.0288
50,254,8,0.1603,0.8141,0.0256
50,255,7,0.1603,0.8173,0.0224
50,256,6,0.1603,0.8205,0.0192
50,257,5,0.1603,0.8237,0.016
51,257,4,0.1635,0.8237,0.0128
51,258,3,0.1635,0.8269,0.0096
51,259,2,0.1635,0.8301,0.0064
51,260,1,0.1635,0.8333,0.0032
51,261,0,0.1635,0.8365,0.0
51,262,0,0.1629,0.8371,0.0
51,263,0,0.1624,0.8376,0.0
51,264,0,0.1619,0.8381,0.0
51,265,0,0.1614,0.8386,0.0
51,266,0,0.1609,0.8391,0.0
51,266,1,0.1604,0.8365,0.0031
51,266,2,0.1599,0.8339,0.0063
51,266,3,0.1594,0.8312,0.0094
51,267,2,0.1594,0.8344,0.0062
52,267,1,0.1625,0.8344,0.0031
52,268,0,0.1625,0.8375,0.0
52,268,1,0.162,0.8349,0.0031
52,268,2,0.1615,0.8323,0.0062
52,268,3,0.161,0.8297,0.0093
52,269,2,0.161,0.8328,0.0062
52,270,1,0.161,0.8359,0.0031
52,271,0,0.161,0.839,0.0
53,271,0,0.1636,0.8364,0.0
53,271,1,0.1631,0.8338,0.0031
53,271,2,0.1626,0.8313,0.0061
53,271,3,0.1621,0.8287,0.0092
53,272,2,0.1621,0.8318,0.0061
53,273,1,0.1621,0.8349,0.0031
54,273,0,0.1651,0.8349,0.0
54,273,1,0.1646,0.8323,0.003
54,273,2,0.1641,0.8298,0.0061
55,273,1,0.1672,0.8298,0.003
55,274,0,0.1672,0.8328,0.0
55,274,1,0.1667,0.8303,0.003
56,274,1,0.1692,0.8278,0.003
57,274,0,0.1722,0.8278,0.0
57,274,1,0.1717,0.8253,0.003
57,274,2,0.1712,0.8228,0.006
57,275,1,0.1712,0.8258,0.003
57,276,1,0.1707,0.8263,0.003
57,277,0,0.1707,0.8293,0.0
58,277,0,0.1731,0.8269,0.0
58,277,1,0.1726,0.8244,0.003
58,277,2,0.1721,0.822,0.0059
58,277,3,0.1716,0.8195,0.0089
58,277,4,0.1711,0.8171,0.0118
58,277,5,0.1706,0.8147,0.0147
58,277,6,0.1701,0.8123,0.0176
59,277,5,0.173,0.8123,0.0147
59,278,4,0.173,0.8152,0.0117
60,278,4,0.1754,0.8129,0.0117
60,279,3,0.1754,0.8158,0.0088
60,280,2,0.1754,0.8187,0.0058
61,280,1,0.1784,0.8187,0.0029
62,280,0,0.1813,0.8187,0.0
62,280,1,0.1808,0.8163,0.0029
62,280,2,0.1802,0.814,0.0058
62,281,1,0.1802,0.8169,0.0029
62,282,0,0.1802,0.8198,0.0
62,283,0,0.1797,0.8203,0.0
62,283,1,0.1792,0.8179,0.0029
62,283,2,0.1787,0.8156,0.0058
62,283,3,0.1782,0.8132,0.0086
62,284,2,0.1782,0.8161,0.0057
63,284,2,0.1805,0.8138,0.0057
64,284,1,0.1834,0.8138,0.0029
64,285,0,0.1834,0.8166,0.0
64,285,1,0.1829,0.8143,0.0029
64,285,2,0.1823,0.812,0.0057
64,285,3,0.1818,0.8097,0.0085
64,285,4,0.1813,0.8074,0.0113
64,285,5,0.1808,0.8051,0.0141
64,285,6,0.1803,0.8028,0.0169
64,285,7,0.1798,0.8006,0.0197
64,285,8,0.1793,0.7983,0.0224
64,285,9,0.1788,0.7961,0.0251
64,285,10,0.1783,0.7939,0.0279
64,285,11,0.1778,0.7917,0.0306
64,285,12,0.1773,0.7895,0.0332
65,285,11,0.1801,0.7895,0.0305
65,286,10,0.1801,0.7922,0.0277
65,287,9,0.1801,0.795,0.0249
65,288,8,0.1801,0.7978,0.0222
65,289,7,0.1801,0.8006,0.0194
65,290,6,0.1801,0.8033,0.0166
66,290,5,0.1828,0.8033,0.0139
66,291,4,0.1828,0.8061,0.0111
66,292,3,0.1828,0.8089,0.0083
67,292,2,0.1856,0.8089,0.0055
67,293,1,0.1856,0.8116,0.0028
67,294,0,0.1856,0.8144,0.0
67,294,1,0.1851,0.8122,0.0028
67,295,1,0.1846,0.8127,0.0028
67,296,1,0.1841,0.8132,0.0027
67,297,0,0.1841,0.8159,0.0
67,297,1,0.1836,0.8137,0.0027
68,297,0,0.1863,0.8137,0.0
68,298,0,0.1858,0.8142,0.0
69,298,0,0.188,0.812,0.0
69,298,1,0.1875,0.8098,0.0027
69,298,2,0.187,0.8076,0.0054
69,298,3,0.1865,0.8054,0.0081
69,298,4,0.186,0.8032,0.0108
69,299,4,0.1855,0.8038,0.0108
69,300,3,0.1855,0.8065,0.0081
69,301,2,0.1855,0.8091,0.0054
70,301,1,0.1882,0.8091,0.0027
70,302,0,0.1882,0.8118,0.0
70,302,1,0.1877,0.8097,0.0027
70,302,2,0.1872,0.8075,0.0053
70,303,2,0.1867,0.808,0.0053
70,304,1,0.1867,0.8107,0.0027
